"Gene","PubmedID","Title"
"Sox9","36476878","Dental niche cells directly contribute to tooth reconstitution and morphogenesis."
"Sox9","36466342","A TGF-loading hydrogel scaffold capable of promoting chondrogenic differentiation for repairing rabbit nasal septum cartilage defect."
"Sox9","36465561","A multi-omics study to characterize the transdifferentiation of human dermal fibroblasts to osteoblast-like cells."
"Sox9","36433959","mTORC1 signaling facilitates differential stem cell differentiation to shape the developing murine lung and is associated with mitochondrial capacity."
"Sox9","36382134","Hypoxia inducible factor-1α mediates the mechanism of the Hedgehog pathway in tendinopathy repair by Asperosaponin VI."
"Sox9","36377077","The Effect of Different Frequencies of Pulsed Electromagnetic Fields on Cartilage Repair of Adipose Mesenchymal Stem Cell-Derived Exosomes in Osteoarthritis."
"Sox9","36365145","Chondrogenic Differentiation of Human Mesenchymal Stem Cells via SOX9 Delivery in Cationic Niosomes."
"Sox9","36362147","Cisplatin Induces Apoptosis in Mouse Neonatal Testes Organ Culture."
"Sox9","36359292","Chondrogenic Potential of Human Umbilical Cord Mesenchymal Stem Cells Cultured with Exosome-Depleted Fetal Bovine Serum in an Osteoarthritis Mouse Model."
"Sox9","36355284","Physioxic Culture of Chondrogenic Cells."
"Sox9","36351501","Enhancement of hair growth through stimulation of hair follicle stem cells by prostaglandin E2 collagen matrix."
"Sox9","36349563","Establishment of an in vitro model from the vulnerable fish species Coregonus maraena (maraena whitefish): Optimization of growth conditions and characterization of the cell line."
"Sox9","36340608","ABCG2, CD44 and SOX9 are increased with the acquisition of drug resistance and involved in cancer stem cell activities in head and neck squamous cell carcinoma cells."
"Sox9","36332684","Sox9 is required in regeneration of pancreatic β cells following injury."
"Sox9","36332479","Alleviation of osteoarthritis by intra-articular transplantation of circulating mesenchymal stem cells."
"Sox9","36330701","Decellularized Nucleus Pulposus Matrix/Chitosan Hybrid Hydrogels for Nucleus Pulposus Tissue Engineering."
"Sox9","36322988","SOX9 Expression Is Superior to Other Stem Cell Markers K19 and EpCAM in Predicting Prognosis in Hepatocellular Carcinoma."
"Sox9","36322324","Genetic lineage tracing identifies cardiac mesenchymal-to-adipose transition in an arrhythmogenic cardiomyopathy model."
"Sox9","36319799","Mechanical stretching boosts expansion and regeneration of intestinal organoids through fueling stem cell self-renewal."
"Sox9","36304009","Endometrial Stem/Progenitor Cells-Their Role in Endometrial Repair and Regeneration."
"Sox9","36282910","Yap and Taz promote osteogenesis and prevent chondrogenesis in neural crest cells in vitro and in vivo."
"Sox9","36266591","Clonorchis sinensis infection contributes to hepatocellular carcinoma progression in rat."
"Sox9","36252476","12-Epi-Napelline regulated TGF-β/BMP signaling pathway mediated by BMSCs paracrine acceleration against osteoarthritis."
"Sox9","36246378","Chondrogenic differentiation of mesenchymal stem cells through cartilage matrix-inspired surface coatings."
"Sox9","36241596","Chondrogenic differentiation of mouse CD105+ stem/progenitor cells on amino-group-functionalized biosilica-hydrogel scaffolds."
"Sox9","36230927","Stage-Dependent Activity and Pro-Chondrogenic Function of PI3K/AKT during Cartilage Neogenesis from Mesenchymal Stromal Cells."
"Sox9","36225603","3D in-vitro cultures of human bone marrow and Wharton's jelly derived mesenchymal stromal cells show high chondrogenic potential."
"Sox9","36219398","Dormant SOX9-Positive Cells Facilitate MYC-Driven Recurrence of Medulloblastoma."
"Sox9","36180487","PAF1 cooperates with YAP1 in metaplastic ducts to promote pancreatic cancer."
"Sox9","36178017","The heterogeneity of mammalian utricular cells over the course of development."
"Sox9","36158676","Co-administration of MDR1 and BCRP or EGFR/PI3K inhibitors overcomes lenvatinib resistance in hepatocellular carcinoma."
"Sox9","36142513","Gene Expression and Chondrogenic Potential of Cartilage Cells: Osteoarthritis Grade Differences."
"Sox9","36121125","SOX9 maintains human foetal lung tip progenitor state by enhancing WNT and RTK signalling."
"Sox9","36082992","TGF-β1 and -β3 for Mesenchymal Stem Cells Chondrogenic Differentiation on Poly (Vinyl Alcohol)-Chitosan-Poly (Ethylene Glycol) Scaffold."
"Sox9","36078068","Ependymal and Neural Stem Cells of Adult Molly Fish (Poecilia sphenops, Valenciennes, 1846) Brain: Histomorphometry, Immunohistochemical, and Ultrastructural Studies."
"Sox9","36073923","Transmissible Gastroenteritis Virus Infection Promotes the Self-Renewal of Porcine Intestinal Stem Cells via Wnt/β-Catenin Pathway."
"Sox9","36072901","Kartogenin Induced Adipose-Derived Stem Cell Exosomes Enhance the Chondrogenic Differentiation Ability of Adipose-Derived Stem Cells."
"Sox9","36067402","The cortical hem lacks stem cell potential despite expressing SOX9 and HOPX."
"Sox9","36060070","Dynamics of hepatocyte-cholangiocyte cell-fate decisions during liver development and regeneration."
"Sox9","36053777","The homeodomain transcription factor Ventx2 regulates respiratory progenitor cell number and differentiation timing during Xenopus lung development."
"Sox9","36045373","Intra-bone marrow injection of magnesium isoglyrrhizinate inhibits inflammation and delays osteoarthritis progression through the NF-κB pathway."
"Sox9","36002248","Epithelial SOX9 drives progression and metastases of gastric adenocarcinoma by promoting immunosuppressive tumour microenvironment."
"Sox9","35976093","PI3K signaling specifies proximal-distal fate by driving a developmental gene regulatory network in SOX9+ mouse lung progenitors."
"Sox9","35971123","Neural, adipocyte and hepatic differentiation potential of primary and secondary hair follicle stem cells isolated from Arbas Cashmere goats."
"Sox9","35949879","Synovial fluid niche promoted differentiation of dental follicle mesenchymal stem cells toward chondrogenesis in rheumatoid arthritis."
"Sox9","35948781","Derivation of Human Salivary Epithelial Progenitors from Pluripotent Stem Cells via Activation of RA and Wnt Signaling."
"Sox9","35945639","Fluvastatin promotes chondrogenic differentiation of adipose-derived mesenchymal stem cells by inducing bone morphogenetic protein 2."
"Sox9","35943880","An Improved Diagnostic Tool to Predict Cartilage Formation in an Osteoarthritic Joint Environment."
"Sox9","35938151","Single-cell transcriptomics reveals male germ cells and Sertoli cells developmental patterns in dairy goats."
"Sox9","35931060","Human gelatin-based composite hydrogels for osteochondral tissue engineering and their adaptation into bioinks for extrusion, inkjet, and digital light processing bioprinting."
"Sox9","35923173","Rapid and efficient generation of cartilage pellets from mouse induced pluripotent stem cells by transcriptional activation of BMP-4 with shaking culture."
"Sox9","35913414","De novo SIX2 activation in human kidneys treated with neonatal kidney stem/progenitor cells."
"Sox9","35904935","The 532 nm Laser Treatment Promotes the Proliferation of Tendon-Derived Stem Cells and Upregulates Nr4a1 to Stimulate Tenogenic Differentiation."
"Sox9","35894130","Connexin32 regulates expansion of liver cancer stem cells via the PI3K/Akt signaling pathway."
"Sox9","35872843","The Effects of Transforming Growth Factor-β1 on the Differentiation of Cell Organoids Composed of Gingiva-Derived Stem Cells."
"Sox9","35867756","An immature, dedifferentiated, and lineage-deconstrained cone precursor origin of N-Myc-initiated retinoblastoma."
"Sox9","35858798","Berberine Encapsulated in Exosomes Derived from Platelet-Rich Plasma Promotes Chondrogenic Differentiation of the Bone Marrow Mesenchymal Stem Cells via the Wnt/β-Catenin Pathway."
"Sox9","35857383","Chondro-Inductive b-TPUe-Based Functionalized Scaffolds for Application in Cartilage Tissue Engineering."
"Sox9","35846965","Vancomycin Containing PDLLA and PLGA/β-TCP Inhibit Biofilm Formation but Do Not Stimulate Osteogenic Transformation of Human Mesenchymal Stem Cells."
"Sox9","35833571","Decreased differentiation capacity and altered expression of extracellular matrix components in irradiation-mediated senescent human breast adipose-derived stem cells."
"Sox9","35832888","Integrated single-cell analyses decode the developmental landscape of the human fetal spine."
"Sox9","35831838","A novel E-cadherin/SOX9 axis regulates cancer stem cells in multiple myeloma by activating Akt and MAPK pathways."
"Dmp1","36708852","Tissue engineering at the dentin-pulp interface using human treated dentin scaffolds conditioned with DMP1 or BMP2 plasmid DNA-carrying calcium phosphate nanoparticles."
"Dmp1","36691857","Loss of β-catenin causes cementum hypoplasia by hampering cementogenic differentiation of Axin2-expressing cells."
"Dmp1","36683528","GRP78 promotes the osteogenic and angiogenic response in periodontal ligament stem cells."
"Dmp1","36643268","Intermittent compressive force regulates dentin matrix protein 1 expression in human periodontal ligament stem cells."
"Dmp1","36643229","Transforming growth factor-β1 promotes early odontoblastic differentiation of dental pulp stem cells via activating AKT, Erk1/2 and p38 MAPK pathways."
"Dmp1","36633501","Wnt3a promotes odonto/osteogenic differentiation in vitro and tertiary dentin formation in a rat model."
"Dmp1","36577689","Erythropoietin induces odontoblastic differentiation of human-derived pulp stem cells via EphB4-Mediated MAPK signaling pathway."
"Dmp1","36550335","Effects of CEM cement and emdogain on proliferation and differentiation of human stem cells from the apical papilla: a comparative in vitro study."
"Dmp1","36546662","The development of a dental light curable PRFe-loaded hydrogel as a potential scaffold for pulp-dentine complex regeneration: An in vitro study."
"Dmp1","36525752","Injectable methacrylated gelatin/thiolated pectin hydrogels carrying melatonin/tideglusib-loaded core/shell PMMA/silk fibroin electrospun fibers for vital pulp regeneration."
"Dmp1","36458580","Vascularized dental pulp regeneration using cell-laden microfiber aggregates."
"Dmp1","36434589","Effect of diode low level laser and red light emitting diode irradiation on cell proliferation and osteogenic/odontogenic differentiation of stem cells from the apical papilla."
"Dmp1","36359902","LncKCNQ1OT1 Promotes the Odontoblastic Differentiation of Dental Pulp Stem Cells via Regulating hsa-miR-153-3p/RUNX2 Axis."
"Dmp1","36359301","Effects of Dentin Phosphophoryn-Derived RGD Peptides on the Differentiation and Mineralization of Human Dental Pulp Stem Cells In Vitro."
"Dmp1","36350874","Comparative evaluation of the effects of three hydraulic calcium silicate cements on odontoblastic differentiation of human dental pulp stem cells: an in vitro study."
"Dmp1","36305580","Osteocytes regulate senescence of bone and bone marrow."
"Dmp1","36299329","Propofol attenuates odontogenic/osteogenic differentiation of human dental pulp stem cells in vitro."
"Dmp1","36267574","Atlas of human dental pulp cells at multiple spatial and temporal levels based on single-cell sequencing analysis."
"Dmp1","36213234","A potential role of p75NTR in the regulation of circadian rhythm and incremental growth lines during tooth development."
"Dmp1","36159662","Metformin carbon nanodots promote odontoblastic differentiation of dental pulp stem cells by pathway of autophagy."
"Dmp1","36102412","Combined effects of bone morphogenetic protein-7 and mineral trioxide aggregate on the proliferation, migration, and differentiation of human dental pulp stem cells."
"Dmp1","36042010","Tracking of Stem Cells from Human Exfoliated Deciduous Teeth Labeled with Molday ION Rhodamine-B during Periodontal Bone Regeneration in Rats."
"Dmp1","36015596","Long-Term Effect of Modified Glass Ionomer Cement with Mimicked Biological Property of Recombinant Translationally Controlled Protein."
"Dmp1","36012689","Potentiality and Inflammatory Marker Expression Are Maintained in Dental Pulp Cell Cultures from Carious Teeth."
"Dmp1","35965082","Identification of Novel Regulator Involved in Differentiation of Mouse iPS Cells into Odontoblast-like Cells."
"Dmp1","35955809","6-Bromoindirubin-3'-Oxime Regulates Colony Formation, Apoptosis, and Odonto/Osteogenic Differentiation in Human Dental Pulp Stem Cells."
"Dmp1","35939956","Multiple growth factors accommodated degradable submicron calcium sulfate hemihydrate/porous hydroxyapatite for dentin-pulp regeneration."
"Dmp1","35925405","MicroRNA-196a-5p overexpression in Wharton's jelly umbilical cord stem cells promotes their osteogenic differentiation and new bone formation in bone defects in the rat calvarium."
"Dmp1","35883659","BMP Signaling Pathway in Dentin Development and Diseases."
"Dmp1","35841022","lncRNA SNHG1 regulates odontogenic differentiation of human dental pulp stem cells via miR-328-3p/Wnt/β-catenin pathway."
"Dmp1","35801706","Interplay of matrix stiffness and stress relaxation in directing osteogenic differentiation of mesenchymal stem cells."
"Dmp1","35794740","Platelet-rich fibrin promotes the proliferation and osteo-/odontoblastic differentiation of human dental pulp stem cells."
"Dmp1","35769055","NBCe1 Regulates Odontogenic Differentiation of Human Dental Pulp Stem Cells via NF-κB."
"Dmp1","35739380","Ca(v)1.2 regulated odontogenic differentiation of NG2(+) pericytes during pulp injury."
"Dmp1","35738543","Lead inhibits the odontogenic differentiation potential of dental pulp stem cells by affecting WNT1/β-catenin signaling and related miRNAs expression."
"Dmp1","35718102","Tomographic volumetric bioprinting of heterocellular bone-like tissues in seconds."
"Dmp1","35678685","Odontogenic Differentiation-Induced Tooth Regeneration by Psoralea corylifolia L."
"Dmp1","35677363","Naringin Promotes Osteogenic/Odontogenic Differentiation of Dental Pulp Stem Cells via Wnt/β-Catenin."
"Dmp1","35578118","The effect of BMP4, FGF8 and WNT3a on mouse iPS cells differentiating to odontoblast-like cells."
"Dmp1","35513088","Deciphering Stem Cell From Apical Papilla-Macrophage Choreography Using a Novel 3-dimensional Organoid System."
"Dmp1","35508034","The response of Mesenchymal Stem Cells to endodontic materials."
"Dmp1","35493301","Phenytoin Is Promoting the Differentiation of Dental Pulp Stem Cells into the Direction of Odontogenesis/Osteogenesis by Activating BMP4/Smad Pathway."
"Dmp1","35481341","Role of LINC01133 in Osteogenic Differentiation of Dental Pulp Stem Cells by Targeting miR-199b-5p."
"Dmp1","35479929","Electromagnetic field-assisted cell-laden 3D printed poloxamer-407 hydrogel for enhanced osteogenesis."
"Dmp1","35464161","NOD2 is involved in regulating odontogenic differentiation of DPSCs suppressed by MDP through NF-κB/p65 signaling."
"Dmp1","35453661","Investigating the Effects of Conditioned Media from Stem Cells of Human Exfoliated Deciduous Teeth on Dental Pulp Stem Cells."
"Dmp1","35368951","Anti-Inflammatory and Repairing Effects of Mesoporous Silica-Loaded Metronidazole Composite Hydrogel on Human Dental Pulp Cells."
"Dmp1","35366382","Improved cognitive impairments by silencing DMP1 via enhancing the proliferation of neural progenitor cell in Alzheimer-like mice."
"Dmp1","35329621","The Effects of 3-Dimensional Bioprinting Calcium Silicate Cement/Methacrylated Gelatin Scaffold on the Proliferation and Differentiation of Human Dental Pulp Stem Cells."
"Dmp1","35308448","Effect of two different concentrations of 1α,25-dihydroxyvitamin D3 on odontogenic differentiation of stem cells from human exfoliated deciduous teeth."
"Dmp1","35292845","Cytokine co-stimulation effect on odontogenic differentiation of stem cells."
"Dmp1","35286973","The GLUT1-mTORC1 axis affects odontogenic differentiation of human dental pulp stem cells."
"Dmp1","35278790","Profiling long noncoding RNA alterations during the stromal cell-derived factor-1α-induced odontogenic differentiation of human dental pulp stem cells."
"Dmp1","35263812","Effects of BMAL1 on dentinogenic differentiation of dental pulp stem cells via PI3K/Akt/mTOR pathway."
"Dmp1","35250971","Deletion of Vhl in Dmp1-Expressing Cells Causes Microenvironmental Impairment of B Cell Lymphopoiesis."
"Dmp1","35246266","Potential role of dental pulp stem cells conditioned medium for odontoblastic differentiation."
"Dmp1","35229930","Effects of calcium silicate-based cements on odonto/osteogenic differentiation potential in mesenchymal stem cells."
"Dmp1","35216099","Leptin in Dental Pulp and Periapical Tissues: A Narrative Review."
"Dmp1","35203612","Decellularized Dental Pulp, Extracellular Vesicles, and 5-Azacytidine: A New Tool for Endodontic Regeneration."
"Dmp1","35087028","The role of complement C5a receptor in DPSC odontoblastic differentiation and in vivo reparative dentin formation."
"Dmp1","35085927","TGF-β2 and TGF-β1 differentially regulate the odontogenic and osteogenic differentiation of mesenchymal stem cells."
"Dmp1","35013332","Delivery of affordable and scalable encapsulated allogenic/autologous mesenchymal stem cells in coagulated platelet poor plasma for dental pulp regeneration."
"Dmp1","35001706","Axin2+ PDL Cells Directly Contribute to New Alveolar Bone Formation in Response to Orthodontic Tension Force."
"Dmp1","34973790","In vitro evaluation of injectable Tideglusib-loaded hyaluronic acid hydrogels incorporated with Rg1-loaded chitosan microspheres for vital pulp regeneration."
"Dmp1","34931540","Photobiomodulation of inflamed dental pulp stem cells under different nutritional conditions."
"Dmp1","34900414","Effect of mesoporous bioactive glass on odontogenic differentiation of human dental pulp stem cells."
"Dmp1","34876089","Comparative evaluation of the effect of cold ceramic and MTA-Angelus on cell viability, attachment and differentiation of dental pulp stem cells and periodontal ligament fibroblasts: an in vitro study."
"Dmp1","34833848","Dentin Matrix Protein 1 on Titanium Surface Facilitates Osteogenic Differentiation of Stem Cells."
"Dmp1","34829835","Comparative Analysis of Dental Pulp and Periodontal Stem Cells: Differences in Morphology, Functionality, Osteogenic Differentiation and Proteome."
"Dmp1","34826215","In vitro evaluation of periapical lesion-derived stem cells for dental pulp tissue engineering."
"Dmp1","34799645","Generation of two multipotent mesenchymal progenitor cell lines capable of osteogenic, mature osteocyte, adipogenic, and chondrogenic differentiation."
"Dmp1","34786047","Screening of differentially expressed miRNAs during osteogenic/odontogenic differentiation of human dental pulp stem cells exposed to mechanical stress."
"Dmp1","34753839","Enhancement of Odontoblastic Differentiation of Stem Cells from Exfoliated Deciduous Tooth Using N-acetylcysteine-An In Vitro Study."
"Dmp1","34739612","The concurrent stimulation of Wnt and FGF8 signaling induce differentiation of dental mesenchymal cells into odontoblast-like cells."
"Dmp1","34693428","[Effect of enamel matrix protein on osteogenic and adipogenic differentiation of dental pulp stem cells of deciduous teeth through miR-32]."
"Dmp1","34659507","DNCP induces the differentiation of induced pluripotent stem cells into odontoblasts by activating the Smad/p-Smad and p38/p-p38 signaling pathways."
"Dmp1","34653678","SNHG7 promotes the osteo/dentinogenic differentiation ability of human dental pulp stem cells by interacting with hsa-miR-6512-3p in an inflammatory microenvironment."
"Dmp1","34641172","Chitosan-Based Accelerated Portland Cement Promotes Dentinogenic/Osteogenic Differentiation and Mineralization Activity of SHED."
"Dmp1","34641117","Synergies of Human Umbilical Vein Endothelial Cell-Laden Calcium Silicate-Activated Gelatin Methacrylate for Accelerating 3D Human Dental Pulp Stem Cell Differentiation for Endodontic Regeneration."
"Dmp1","34603453","Neu5Ac Induces Human Dental Pulp Stem Cell Osteo-/Odontoblastic Differentiation by Enhancing MAPK/ERK Pathway Activation."
"Dmp1","34456188","MiR-148a-3p Regulates the Invasion and Odontoblastic Differentiation of Human Dental Pulp Stem Cells via the Wnt1/β-Catenin Pathway."
"Dmp1","34443162","Mineral Trioxide Aggregate (MTA) Upregulates the Expression of DMP1 in Direct Pulp Capping in the Rat Molar."
"Dmp1","34440133","Bidirectional Differentiation of Human-Derived Stem Cells Induced by Biomimetic Calcium Silicate-Reinforced Gelatin Methacrylate Bioink for Odontogenic Regeneration."
"Dmp1","34411285","Expression of nitric oxide synthases in rat odontoblasts and the role of nitric oxide in odontoblastic differentiation of rat dental papilla cells."
"Dmp1","34400302","The colocalizations of pulp neural stem cells markers with dentin matrix protein-1, dentin sialoprotein and dentin phosphoprotein in human denticle (pulp stone) lining cells."
"Dmp1","34308571","Isolation and Differentiation of Adipose-Derived Stem Cells into Odontoblast-Like Cells: A Preliminary In Vitro Study."
"Dmp1","34293356","Endocannabinoids Regulate Stem Cells of the Apical Papilla via a Cannabinoid Receptor and TRPV1-Independent Mechanism."
"Dmp1","34266707","Mechanical assessment and odontogenic behavior of a 3D-printed mesoporous calcium silicate/calcium sulfate/poly-ε-caprolactone composite scaffold."
"Dmp1","34249919","Silencing VEGFR-2 Hampers Odontoblastic Differentiation of Dental Pulp Stem Cells."
"Dmp1","34154572","Depletion of EREG enhances the osteo/dentinogenic differentiation ability of dental pulp stem cells via the p38 MAPK and Erk pathways in an inflammatory microenvironment."
"Dmp1","34142719","Pyrophosphate inhibits periodontal ligament stem cell differentiation and mineralization through MAPK signaling pathways."
"Dmp1","34030523","C5a complement receptor modulates odontogenic dental pulp stem cell differentiation under hypoxia."
"Dmp1","34018358","[The Mechanism of GREM1's Effect on Osteogenic/Odontogenic Differentiation of Stem Cells from Apical Papilla]."
"Dmp1","33902010","Xenogeneic dentin matrix as a scaffold for biomineralization and induced odontogenesis."
"Dmp1","33809391","Epigallocatechin-3-Gallate Promotes Osteo-/Odontogenic Differentiation of Stem Cells from the Apical Papilla through Activating the BMP-Smad Signaling Pathway."
"Dmp1","33684230","LncRNA, PLXDC2-OT promoted the osteogenesis potentials of MSCs by inhibiting the deacetylation function of RBM6/SIRT7 complex and OSX specific isoform."
"Dmp1","33652017","Vascular Endothelial Growth Factor and/or Nerve Growth Factor Treatment Induces Expression of Dentinogenic, Neuronal, and Healing Markers in Stem Cells of the Apical Papilla."
"Dmp1","33520954","Laminin-Modified Dental Pulp Extracellular Matrix for Dental Pulp Regeneration."
"Dmp1","33482900","Resolvin E1 accelerates pulp repair by regulating inflammation and stimulating dentin regeneration in dental pulp stem cells."
"Dmp1","33463282","Engineering a Self-Assembling Leucine Zipper Hydrogel System with Function-Specific Motifs for Tissue Regeneration."
"Matn1","36847866","Impaired function of skeletal stem cells derived from growth plates in ovariectomized mice."
"Matn1","23149415","Enhanced Angpt1/Tie2 signaling affects the differentiation and long-term repopulation ability of hematopoietic stem cells."
"Matn1","18282772","Enhancing and maintaining chondrogenesis of synovial fibroblasts by cartilage extracellular matrix protein matrilins."
"Matn1","16877353","Functional knockout of the matrilin-3 gene causes premature chondrocyte maturation to hypertrophy and increases bone mineral density and osteoarthritis."
"Matn1","16364200","Molecular and cellular characterization during chondrogenic differentiation of adipose tissue-derived stromal cells in vitro and cartilage formation in vivo."
"Prkg2","35313961","Prkg2 regulates alveolar type 2-mediated re-alveolarization."
"Prkg2","34318850","Candidate kinases for adipogenesis and osteoblastogenesis from human bone marrow mesenchymal stem cells."
"Prkg2","33887582","Generation of induced pluripotent stem cell line (IGIBi007-A) from a patient with a novel acromesomelic dysplasia, PRKG2 type (AMDP)."
"Prkg2","32124961","Unraveling the genetic causes in large pedigrees with gout by whole‑exome sequencing."
"Prkg2","21898684","Discovery of nonsteroidal anti-inflammatory drug and anticancer drug enhancing reprogramming and induced pluripotent stem cell generation."
"Prkg2","19543319","Cyclic GMP-dependent protein kinase II inhibits cell proliferation, Sox9 expression and Akt phosphorylation in human glioma cell lines."
"Sox6","36819101","TGFβ3, dibutyryl cAMP and a notch inhibitor modulate phenotype late in stem cell-derived dopaminergic neuron maturation."
"Sox6","36232654","Sox6 Differentially Regulates Inherited Myogenic Abilities and Muscle Fiber Types of Satellite Cells Derived from Fast- and Slow-Type Muscles."
"Sox6","35618038","Tenofovir disoproxil fumarate-mediated γ-globin induction is correlated with the suppression of trans-acting factors in CD34(+) progenitor cells: A role in the reactivation of fetal hemoglobin."
"Sox6","35479408","Algorithmic reconstruction of glioblastoma network complexity."
"Sox6","35474736","MicroRNA-378 contributes to osteoarthritis by regulating chondrocyte autophagy and bone marrow mesenchymal stem cell chondrogenesis."
"Sox6","35409417","Direct Reprogramming and Induction of Human Dermal Fibroblasts to Differentiate into iPS-Derived Nucleus Pulposus-like Cells in 3D Culture."
"Sox6","35387326","Intra-Articular Injection of Adipose-Derived Stem Cells Ameliorates Pain and Cartilage Anabolism/Catabolism in Osteoarthritis: Preclinical and Clinical Evidences."
"Sox6","35357607","Transcriptome expression profiles associated with diabetic nephropathy development."
"Sox6","35151341","Infrapatellar fat pad adipose-derived stem cells co-cultured with articular chondrocytes from osteoarthritis patients exhibit increased chondrogenic gene expression."
"Sox6","35108528","SoxD genes are required for adult neural stem cell activation."
"Sox6","35036586","Dcx expression defines a subpopulation of Gdf5 (+) cells with chondrogenic potentials in E12.5 mouse embryonic limbs."
"Sox6","35003571","Lysine-specific histone demethylase 1 inhibition enhances robust fetal hemoglobin induction in human β(0)-thalassemia/hemoglobin E erythroid cells."
"Sox6","34900977","Effect of Amniotic Membrane/Collagen-Based Scaffolds on the Chondrogenic Differentiation of Adipose-Derived Stem Cells and Cartilage Repair."
"Sox6","34678205","Pluripotent stem cell derived dopaminergic subpopulations model the selective neuron degeneration in Parkinson's disease."
"Sox6","34450254","Bi-directional gene activation and repression promote ASC differentiation and enhance bone healing in osteoporotic rats."
"Sox6","34379783","Transcriptional silencing of fetal hemoglobin expression by NonO."
"Sox6","34268255","Level of miR-101a and miR-107 in Human Adipose Mesenchymal Stem Cells Committed to Insulin-producing Cells."
"Sox6","33931742","Targeting protein lysine methyltransferase G9A impairs self-renewal of chronic myelogenous leukemia stem cells via upregulation of SOX6."
"Sox6","33435725","Infrapatellar Fat Pads-Derived Stem Cell Is a Favorable Cell Source for Articular Cartilage Tissue Engineering: An In Vitro and Ex Vivo Study Based on 3D Organized Self-Assembled Biomimetic Scaffold."
"Sox6","33279721","Inhibition of lncRNA MAAT Controls Multiple Types of Muscle Atrophy by cis- and trans-Regulatory Actions."
"Sox6","32960357","miR-23a-3p regulated by LncRNA SNHG5 suppresses the chondrogenic differentiation of human adipose-derived stem cells via targeting SOX6/SOX5."
"Sox6","32946669","MiR-17-3p inhibits osteoblast differentiation by downregulating Sox6 expression."
"Sox6","32813854","Retraction notice for: \"PDK2 promotes chondrogenic differentiation of mesenchymal stem cells by upregulation of Sox6 and activation of JNK/MAPK/ERK pathway\" [Braz J Med Biol Res (2017) 50(2): e5988]."
"Sox6","32415069","Oncogenic hijacking of a developmental transcription factor evokes vulnerability toward oxidative stress in Ewing sarcoma."
"Sox6","32393435","Adult chondrogenesis and spontaneous cartilage repair in the skate, Leucoraja erinacea."
"Sox6","32329217","Activation of the SOX-5, SOX-6, and SOX-9 Trio of Transcription Factors Using a Gene-Activated Scaffold Stimulates Mesenchymal Stromal Cell Chondrogenesis and Inhibits Endochondral Ossification."
"Sox6","32253238","Multifaceted actions of Zeb2 in postnatal neurogenesis from the ventricular-subventricular zone to the olfactory bulb."
"Sox6","32088305","Belinostat resolves skin barrier defects in atopic dermatitis by targeting the dysregulated miR-335:SOX6 axis."
"Sox6","32080885","Local rewiring of genome-nuclear lamina interactions by transcription."
"Sox6","31924121","Human umbilical cord mesenchymal stem cells-derived exosomes transfers microRNA-19a to protect cardiomyocytes from acute myocardial infarction by targeting SOX6."
"Sox6","31871118","Rainbow trout slow myoblast cell culture as a model to study slow skeletal muscle, and the characterization of mir-133 and mir-499 families as a case study."
"Sox6","31823726","miR-380-3p regulates melanogenesis by targeting SOX6 in melanocytes from alpacas (Vicugna pacos)."
"Sox6","31778851","Gene expression markers in horse articular chondrocytes: Chondrogenic differentiaton IN VITRO depends on the proliferative potential and ageing. Implication for tissue engineering of cartilage."
"Sox6","31760770","Sox6 as a new modulator of renin expression in the kidney."
"Sox6","31061832","Large-Scale Generation and Characterization of Homogeneous Populations of Migratory Cortical Interneurons from Human Pluripotent Stem Cells."
"Sox6","30957437","Dual functional nanoparticles containing SOX duo and ANGPT4 shRNA for osteoarthritis treatment."
"Sox6","30902252","Roles and regulation of SOX transcription factors in skeletogenesis."
"Sox6","30667104","LncRNA Riken-201 and Riken-203 modulates neural development by regulating the Sox6 through sequestering miRNAs."
"Sox6","30606481","MicroRNA-135a-5p promotes neuronal differentiation of pluripotent embryonal carcinoma cells by repressing Sox6/CD44 pathway."
"Sox6","30526665","Gene expression profiling of chondrogenic differentiation by dexamethasone-conjugated polyethyleneimine with SOX trio genes in stem cells."
"Sox6","30484378","SOX-6, 9-Transfected Adipose Stem Cells to Treat Surgically-Induced Osteoarthritis in Goats."
"Sox6","30270042","Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease."
"Sox6","30086079","Klhl14 Antisense RNA is a Target of Key Skeletogenic Transcription Factors in the Developing Intervertebral Disc."
"Sox6","29659575","Synergistic co-regulation and competition by a SOX9-GLI-FOXA phasic transcriptional network coordinate chondrocyte differentiation transitions."
"Sox6","29490569","Synthesis and in vitro evaluation of thermosensitive hydrogel scaffolds based on (PNIPAAm-PCL-PEG-PCL-PNIPAAm)/Gelatin and (PCL-PEG-PCL)/Gelatin for use in cartilage tissue engineering."
"Sox6","29321139","BMP/SMAD Pathway Promotes Neurogenesis of Midbrain Dopaminergic Neurons In Vivo and in Human Induced Pluripotent and Neural Stem Cells."
"Sox6","29085053","Shockwaves Inhibit Chondrogenic Differentiation of Human Mesenchymal Stem Cells in Association with Adenosine and A2B Receptors."
"Sox6","29031500","Transcription and Signaling Regulators in Developing Neuronal Subtypes of Mouse and Human Enteric Nervous System."
"Sox6","28768505","Tough decoy targeting of predominant let-7 miRNA species in adult human hematopoietic cells."
"Sox6","28694260","Coup-TF1 and Coup-TF2 control subtype and laminar identity of MGE-derived neocortical interneurons."
